tranche,file,sha256,bytes,pages,source,origin,level,result,code,ms,out_bytes,verified
safedocs,0800-0800706.pdf,19d720622070d5d9a17a09043445bfbd9aee4040fc5ebd4fe4f71ec112e10898,121801,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800706.pdf,2b,converted,,73,912647,
safedocs,0800-0800707.pdf,19d720973eb9e7f0bf1777ab1d26c57fbe34cf7133dce3cae6c7132bf33f5502,402926,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800707.pdf,2b,converted,,56,413896,
safedocs,0800-0800708.pdf,19d721306211d77af42c556316fc20ca75ad9e812f7460b9ab240ec4466bdcf9,64676,,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800708.pdf,2b,converted,,50,338566,pass
safedocs,0800-0800709.pdf,19d7233790ee4ecd84b8919ff14b30c353bf20a1c30763b455861a8f2f97b33a,25626,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800709.pdf,2b,converted,,35,537011,
safedocs,0800-0800711.pdf,19d724948ca163d4714dd825136365160b836315ba6064d0fe4be0915398add3,397333,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800711.pdf,2b,converted,,113,402000,
safedocs,0800-0800712.pdf,19d729f6c2c3c3b5634c1692d393b53c0b5e2778ddf99cae1245ccca852af15a,466704,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800712.pdf,2b,converted,,20,477591,
safedocs,0800-0800714.pdf,19d72d9646055706127b4bc49271b7b03903a0e22688e9540446872f0f90748b,66985,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800714.pdf,2b,converted,,18,74115,
safedocs,0800-0800716.pdf,19d73120e70903201788b3dcf1f27e9fe9145cf4b865862dad4c51c9e9f88761,109164,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800716.pdf,2b,converted,,33,114861,
safedocs,0800-0800717.pdf,19d734575248b2364b7fbbd7de0c39e9c4273c05b5f8b9364922c37a5865e0bb,129619,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800717.pdf,2b,converted,,68,156180,
safedocs,0800-0800718.pdf,19d73489ab43d69f9346b636693da54fec80580a397ea3d35d0f03177148f7a4,65000,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800718.pdf,2b,converted,,48,70108,
safedocs,0800-0800719.pdf,19d736b796241685025e1f6cb10d8e9be6dc771f0b7dbf41959c37905360b918,151279,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800719.pdf,2b,converted,,36,508288,
safedocs,0800-0800721.pdf,19d7380afcb4ab333ec3e5b287f06e64233e42d839d352e1d2a483d1886958fd,92404,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800721.pdf,2b,converted,,14,93798,
safedocs,0800-0800723.pdf,19d73cfa6b909ac4eb206f4d9d38f8f3ea90cf43191ac4192b4b706e24d9e8f1,95008,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800723.pdf,2b,converted,,14,106473,pass
safedocs,0800-0800724.pdf,19d73df225c525b15ba4f599780b96939bd2465fb3266e84790f6e8f7ef01435,113941,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800724.pdf,2b,converted,,41,136669,
safedocs,0800-0800725.pdf,19d73f27d3de5cb0bf240c29ad633ba0753027b91ab1c5ebaa8f227e15110a06,89032,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800725.pdf,2b,converted,,47,205713,
safedocs,0800-0800726.pdf,19d741a51b98ae4224d187f3fff9b734bf0fdd45fac553070049c4ed9d23c234,302984,99,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800726.pdf,2b,converted,,141,1158222,
safedocs,0800-0800727.pdf,19d74317f9048c785673d49aaf70df2dae61ac733ca12633be444c2a10487f5e,138035,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800727.pdf,2b,converted,,38,146220,
safedocs,0800-0800732.pdf,19d74d3a31de5c737300cbc3a402966806788cf2611dd15430ba03403e488dd4,150371,11,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800732.pdf,2b,converted,,38,127866,
safedocs,0800-0800734.pdf,19d754296de4752525ef6d074e85848856df01666c2b3252b941781b04a7d0ea,269386,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800734.pdf,2b,converted,,94,731913,
safedocs,0800-0800735.pdf,19d7599effe5a2efda6f1d79f88cac6243aa8bd8593e21eabc135506b710d788,2359,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800735.pdf,2b,converted,,24,257215,
safedocs,0800-0800737.pdf,19d75a3fce946711ce1f97848a10c5947005d5568adb4047e245975b6c126a95,131368,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800737.pdf,2b,converted,,85,602635,
safedocs,0800-0800738.pdf,19d75d9b4dd63cce72a0c3a3cce6e1adfc090daa1523209f0c82c82d54d71bd2,39795,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800738.pdf,2b,converted,,45,177860,
safedocs,0800-0800739.pdf,19d75df012b504db700c0b4e9e4e2a28950b0f6ac6d2cb1faf8caf437297bb57,58422,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800739.pdf,2b,converted,,15,66453,pass
safedocs,0800-0800742.pdf,19d760e3d539153df067136e5b0f4a630bb41ceca5248a2054f909534699b944,348319,38,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800742.pdf,2b,converted,,143,445683,
safedocs,0800-0800743.pdf,19d760ea1b3427130a993a6e6aac0d7ab94ca8d0dcdbf3d97048d2122ff2cbea,427247,17,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800743.pdf,2b,converted,,30,428792,
safedocs,0800-0800744.pdf,19d76178b491fd03ff473e9e4e99d78e81bb35d65614a7dbdcb5cf12c9ab60b3,482062,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800744.pdf,2b,converted,,65,475572,
safedocs,0800-0800746.pdf,19d767b268a2a0eba64e04b0278b2593cfa9bb421130170a2d6440275a6954a0,54346,9,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800746.pdf,2b,converted,,62,434663,
safedocs,0800-0800747.pdf,19d768624c197285be19b58644dcbeb27c8c5c400df2725a0fcc3edb58cee48a,114396,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800747.pdf,2b,converted,,40,116074,
safedocs,0800-0800750.pdf,19d76db6f6e26e28f143328f5d6b5e20082716af5ca93095a448ae1c70f9242e,56389,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800750.pdf,2b,converted,,18,63603,
safedocs,0800-0800754.pdf,19d7752cfd9e68722696cd6636488e5e32d4071a0321d9a6b6f1578b470dc261,162190,40,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800754.pdf,2b,converted,,88,1068923,
safedocs,0800-0800755.pdf,19d7773156ac6f5702a6fa5077a9b4c330d1895e34d4d1d559c546c4562b0677,132334,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800755.pdf,2b,converted,,27,139536,
safedocs,0800-0800756.pdf,19d77745e4b849e697646bc70284b0ba64071810f5fa65967ee7fc270cad3cd0,109283,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800756.pdf,2b,converted,,64,641442,
safedocs,0800-0800759.pdf,19d77b2c38b9f60615e3bed2f0ec0b5fcd6dde5422a973ebc917ebfcf2c95c20,305462,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800759.pdf,2b,converted,,48,302141,pass
safedocs,0800-0800760.pdf,19d77cdeaef0784c30693de8473ddb928dc25be547037f9c6d8c9d2e2b9d6182,113294,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800760.pdf,2b,converted,,67,643708,
safedocs,0800-0800761.pdf,19d77e0beb6fa7ee6df33f4f7640590006b27e54e9712c1b67eda6f06cb83f8f,116362,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800761.pdf,2b,converted,,46,267750,
safedocs,0800-0800762.pdf,19d77f4cfc340746c95a9b46108f0cf3a99a256f7195a96d96dcc11756d285cf,36405,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800762.pdf,2b,converted,,45,419311,
safedocs,0800-0800763.pdf,19d78042bf21f98db017192c212b5362aaaf24a31a29da0fa8ca039f94dc3da4,101959,13,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800763.pdf,2b,converted,,44,235692,
safedocs,0800-0800765.pdf,19d7858df3799310289915d8618e07ea4bc99a25c1faa7831712fdc2af79dee5,139038,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800765.pdf,2b,converted,,76,516849,
safedocs,0800-0800768.pdf,19d790880b7b9474bf7e239e1c1e8db4477a3a741f6f6567ba88d5747453f513,262707,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800768.pdf,2b,converted,,56,274612,
safedocs,0800-0800770.pdf,19d799c2ea146eedadd8335aa737ed466bd3d85162a3b358cce7b31e5771f1cc,67959,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800770.pdf,2b,converted,,26,76796,
safedocs,0800-0800771.pdf,19d79baa6a8eda40405e2c41613632be83f40fb69498bb4e732d23708eda07b1,315545,11,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800771.pdf,2b,converted,,118,685564,
safedocs,0800-0800772.pdf,19d79c7ac14e000d95a63cd6e49ddc83223eddddcdac477a9e32ed9de1868996,108013,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800772.pdf,2b,converted,,57,504278,
safedocs,0800-0800773.pdf,19d79d87b3ea8c3c331039bf622424d8f2147bd859916c71e7fe84d674f4f395,9695,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800773.pdf,2b,converted,,26,279401,pass
safedocs,0800-0800774.pdf,19d79da50695518cb102ce782522727cf09ea744720c9daa3666a63b40bffc21,108326,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800774.pdf,2b,converted,,55,640815,
safedocs,0800-0800776.pdf,19d7a31394eb348b38a04d5d3f466dee64e2ca017f37632497ab0c22785c913c,202104,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800776.pdf,2b,converted,,38,212659,
safedocs,0800-0800778.pdf,19d7a8583af0cc2dfc4473751052fe86860d3a04034f29ccfb16b81aeeaf8e6a,10691,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800778.pdf,2b,converted,,32,396280,
safedocs,0800-0800780.pdf,19d7a8aa284dba3445cb3327f080c161540934e55b0f9ae837581a998c26ece3,278801,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800780.pdf,2b,converted,,85,529650,
safedocs,0800-0800783.pdf,19d7ae9d947f565bac569e3e354594b5f03bd1cf65256d18413f9d62bc9b4ca7,493853,61,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800783.pdf,2b,converted,,247,1196124,
safedocs,0800-0800784.pdf,19d7b04546ab6ee28d18fd6d202571a6311d16b42ca2a23d86f962b3e3098d43,283302,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800784.pdf,2b,converted,,53,414108,
safedocs,0800-0800787.pdf,19d7b65ce11e3440c335fe5a1a4961847a07f86ef1c08d9877249cdffcc2ac9a,143443,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800787.pdf,2b,converted,,58,617932,
safedocs,0800-0800788.pdf,19d7b74ec0c9e8db33e15c89f56edd73ba0ed9309bdb396f067f303973314910,364220,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800788.pdf,2b,converted,,38,372369,
safedocs,0800-0800796.pdf,19d7cc1fecbe7c63b9593df98445b1107eb869c5b101e1de15ded308ba6da934,147383,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800796.pdf,2b,converted,,65,829292,
safedocs,0800-0800797.pdf,19d7cceddd5aaa6873a1c1f13742e4bd26d67b79073f445f9f90cae631574f53,178007,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800797.pdf,2b,converted,,126,181919,pass
safedocs,0800-0800799.pdf,19d7d6e29d60026f18e3a9c9c0c1e0e5b1234b7ae0c3c4b92c978c61b9d60daf,131885,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800799.pdf,2b,converted,,53,258736,
safedocs,0800-0800800.pdf,19d7d791a2ad5f654d5f328d7b0c35d131285dbd46a39d6785fe4041d2e870af,95588,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800800.pdf,2b,converted,,36,111213,
safedocs,0800-0800801.pdf,19d7dcfec097b4661635fc704c2c6e0f6cd9338efdb44fc708ffdc39c54bd046,147339,9,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800801.pdf,2b,converted,,47,153392,
safedocs,0800-0800802.pdf,19d7de29d4d7cc3d9360cd4e89bcddc1635cbb5c31cb3a6914b7207749c3a9f8,341556,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800802.pdf,2b,converted,,13,349085,
safedocs,0800-0800805.pdf,19d7e43009d75a882e6cd9e1535e945feb456705d56a1c133ac3fed9efa738ad,178078,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800805.pdf,2b,converted,,20,312984,
safedocs,0800-0800806.pdf,19d7ea9d875df5d960e93883ac41a02fd9191f9f6593c9a845d935c4e8948bcf,115566,9,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800806.pdf,2b,converted,,65,643435,
safedocs,0800-0800808.pdf,19d7f2695bb2837865a0ae14f1ed60e11437b2e3c5e07ca0df4f4dbadd0f0b84,393673,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0800.zip#member=0800808.pdf,2b,converted,,103,607613,
