tranche,file,sha256,bytes,source,origin
pdfjs,bitmap-halftone-refine.pdf,f2efff25bcf1ee5d8ee87e3b7c54c7b75e8a1ad33c9e5be22386ed35648dfd7d,1399,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-refine.pdf
pdfjs,bitmap-halftone-skip-dummy.pdf,6cdcfefd9200ddfbd37a15ce66ef50421d2fbcc9b396b2a9714b316f7c0a0ff4,1287,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-dummy.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-dummy.pdf
pdfjs,bitmap-halftone-skip-grid-template1.pdf,bafb6edc883b156dbc337b74b0230fbcc5c45f48e08123f3040872edb1c1ec69,1606,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template1.pdf
pdfjs,bitmap-halftone-skip-grid-template2.pdf,4aedf60701a9b35e17766e4c26a7326adb0b618c87fb487e7cdde8c909efdd11,1597,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template2.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template2.pdf
pdfjs,bitmap-halftone-skip-grid-template3.pdf,ad156587b727404d16794dafcc738319b8a2a601374895634b0d5ee8d8b34f1b,1600,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template3.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template3.pdf
pdfjs,bitmap-halftone-skip-grid.pdf,cfd77f057c98bb1af01fc108c5a9e0b09b438e0e4f1a31aa8b07ce7b275cc348,1624,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid.pdf
pdfjs,bitmap-halftone-template1.pdf,f509758d869cc08a1b45b0fcee33794ae1f45887105ba6fa5a2c8f52598518fc,1265,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template1.pdf
pdfjs,bitmap-halftone-template2.pdf,6c3d7bdc9e1012cce3c80b27592fdcc7864734c628184e1b55245b678d0ec47f,1299,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template2.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template2.pdf
pdfjs,bitmap-halftone-template3.pdf,4f249e0d12ad232b96de05592c250498dd3fc661607a8fcbd721bdb5a79eb425,1300,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template3.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template3.pdf
pdfjs,bitmap-halftone.pdf,c276d6cbc7d0709af448b532232c9f8b92424859974b38feaef0d8983bd6d7c0,1287,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone.pdf
pdfjs,bitmap-initially-unknown-size.pdf,97c0fe6757d24bc2469a8b3a1fab346550ae5e7289f6855e21ebc2ce421dbe6f,1030,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-initially-unknown-size.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-initially-unknown-size.pdf
pdfjs,bitmap-mmr.pdf,32b70aeb63ca60f60c25c2d797b8f5af16043d66dce1bcb0b0f08a78acee95ed,1122,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-mmr.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-mmr.pdf
pdfjs,bitmap-p32-eof.pdf,6c959401b0a43e94b4abc580d95b8373adcea87cb13612a3b9eece18767de576,1490,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-p32-eof.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-p32-eof.pdf
pdfjs,bitmap-randomaccess.pdf,82079253a8c5af9683e5dc341e7416d8eb5901c48d6af850a79413e6f11711ec,1026,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-randomaccess.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-randomaccess.pdf
pdfjs,bitmap-refine-customat-tpgron.pdf,7a17d8f6d26061f3110efd54f297a7e0e8d4652e3086cc99e3c171d31fd0810f,1146,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat-tpgron.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat-tpgron.pdf
pdfjs,bitmap-refine-customat.pdf,161d25d77c9bf788515dd0fc1aaaf6e35e1c23495acffe9cf99a98d567d1c5de,1146,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat.pdf
pdfjs,bitmap-refine-lossless.pdf,f30056cb8e30203e3c16f00ffe28bc90bdb6af8aa72d58c14f19e71ec9c7cecf,1128,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-lossless.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-lossless.pdf
pdfjs,bitmap-refine-page-subrect.pdf,74114e6f3925faf7145c0738168ecd3041c45c0ea69b2a91e7f105cdf7045bd0,1110,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page-subrect.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page-subrect.pdf
pdfjs,bitmap-refine-page.pdf,7dbeb64018e183c77333996eeb5c2b9bcc90caaca8381ad42fb98a64c14025eb,1127,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page.pdf
pdfjs,bitmap-refine-refine.pdf,2ebb942ac5be0e066ab4ce204384a39b61692ca75fab0a4df4f36dae925e1f4d,1203,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-refine.pdf
pdfjs,bitmap-refine-template1-tpgron.pdf,921c1eab4ece655029bb524eb22136d21f305d13779f86fbe81086b62a22d4b3,1230,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1-tpgron.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1-tpgron.pdf
pdfjs,bitmap-refine-template1.pdf,019b26e3de36cbdd829e2faef67866f4140abb17040cd0b626e5bceab272b68c,1116,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1.pdf
pdfjs,bitmap-refine-tpgron.pdf,6b17840d81375faafbe48e2150706f1a70271865ec18b9f2e6700e06dadbe86c,1251,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-tpgron.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-tpgron.pdf
pdfjs,bitmap-refine.pdf,ec9e2f9601167ccb00f961e33dec5cc46a23bf08e132f9dce5d3aecb3f1cd9f9,1128,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine.pdf
pdfjs,bitmap-stripe-initially-unknown-height.pdf,fc2a20fc1cb5b4fd780e68be7b7ed95e63aa9b58ef290d7501b97212c206ff0f,1271,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-initially-unknown-height.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-initially-unknown-height.pdf
pdfjs,bitmap-stripe-last-implicit.pdf,ff3b3a2465c764fd1705db05edfb3f11336e6a93535bad956e5d5aaebaecf4ae,1256,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-last-implicit.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-last-implicit.pdf
pdfjs,bitmap-stripe-single-no-end-of-stripe.pdf,8bf3bbb2a48b0bc689b920fece52080582b15415eef3615e811ffb2cc8932966,1026,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single-no-end-of-stripe.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single-no-end-of-stripe.pdf
pdfjs,bitmap-stripe-single.pdf,b6d9b0b9348e9f4c33ba192a32c913ecc446d212dc3df0108ed732cc399b5482,1041,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single.pdf
pdfjs,bitmap-stripe.pdf,b1e3c558a34537aeace4334cbcea6c42f82f4b815c8232df462ee8956e6faf82,1271,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe.pdf
pdfjs,bitmap-symbol-big-segmentid.pdf,2fb59d0fbb8396bc812d5ed9af8bc6b2b8a69051519b8449b360cb304ea4e0b8,1176,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-big-segmentid.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-big-segmentid.pdf
pdfjs,bitmap-symbol-context-reuse.pdf,a6f05b48046b132054efe967c68ad5292b6835f78cce14bf2a613c9bce39b2c1,1192,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-context-reuse.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-context-reuse.pdf
pdfjs,bitmap-symbol-empty.pdf,adf661486871b31773fc85750372dbd3051db664b17128791e1bf667becde7e2,1133,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-empty.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-empty.pdf
pdfjs,bitmap-symbol-negative-sbdsoffset.pdf,5aa48933bc980565e1c0ea93d91c4fe5370e96d4a461198481aa86af908793e5,1077,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-negative-sbdsoffset.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-negative-sbdsoffset.pdf
pdfjs,bitmap-symbol-refine.pdf,5e2ae6875ea8d0f1d2aecfaeff6aeac6acb8ff76eadef42e5f0fa7fc76c818b0,1185,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-refine.pdf
pdfjs,bitmap-symbol-symbolrefine-textrefine.pdf,2902534243c382770456f958fe7ba835f1916ea85f6219a3ba2b122f63db34c6,1301,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefine-textrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefine-textrefine.pdf
pdfjs,bitmap-symbol-symbolrefineone-customat.pdf,cd8792e011e41f56b07dd0ba14df10b89c36d4492937032c60656177f5d27da5,1167,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-customat.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-customat.pdf
pdfjs,bitmap-symbol-symbolrefineone-template1.pdf,f175b6edddc6d40cbacc447b46a628c164a9a5ea0185b20f09f48bedbe7516c3,1155,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-template1.pdf
pdfjs,bitmap-symbol-symbolrefineone.pdf,670053e1dbd980602b44f052bc9c0ffa7e7835521fc0ee324261a4143b52f66c,1164,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone.pdf
pdfjs,bitmap-symbol-symbolrefineseveral.pdf,705133ec80d7e755ca206be508ad92840f11555520a5c117a3fe2886c30e2435,1129,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineseveral.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineseveral.pdf
pdfjs,bitmap-symbol-symhuff-texthuff.pdf,af8f3c70dbe1c0f0da090c829cea6da5015ed9978dd13fd2d0b9b44ac715db2b,1209,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuff.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuff.pdf
pdfjs,bitmap-symbol-symhuff-texthuffB10B13.pdf,1e0ad39f563c79b7e650347265dafebb1ccbfb20c9fbce62fc64575af9a13aa9,1209,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuffB10B13.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuffB10B13.pdf
pdfjs,bitmap-symbol-symhuffB5B3-texthuffB7B9B12.pdf,7777647082ccdde57b94bbdbcf1e0a743537adb02faabd662414634c92815d57,1213,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffB5B3-texthuffB7B9B12.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffB5B3-texthuffB7B9B12.pdf
pdfjs,bitmap-symbol-symhuffcustom-texthuffcustom.pdf,c0799af446d978d843ee0788a6dddb8c572a5e2b57414de4e7b2a742ec2d34a2,1415,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffcustom-texthuffcustom.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffcustom-texthuffcustom.pdf
pdfjs,bitmap-symbol-symhuffrefine-textrefine.pdf,3e4eecb287e59b630d9799bf00d2085f890d23bbc6ae2bebfb86b10c00b8a6a3,1417,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefine-textrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefine-textrefine.pdf
pdfjs,bitmap-symbol-symhuffrefineone.pdf,a38677054cb800d0a8b1bac32d21f9ad9e6102bcd650fc3735015d05e1778cc9,1298,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineone.pdf
pdfjs,bitmap-symbol-symhuffrefineseveral.pdf,6d3050b223ce7bda0c948635c9bf67c04eac6c21b6e214d988cda9e1599e257a,1244,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineseveral.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineseveral.pdf
pdfjs,bitmap-symbol-symhuffuncompressed-texthuff.pdf,347a83cce9504ff8414fe028d8db2b311ebe800cab0116469c90456dd889218b,6177,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffuncompressed-texthuff.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffuncompressed-texthuff.pdf
pdfjs,bitmap-symbol-textbottomleft.pdf,0bc02085b750d0413fa3360825cc23b5e5a449b2e3f08fa084c3b00b64e03683,1112,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomleft.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomleft.pdf
pdfjs,bitmap-symbol-textbottomlefttranspose.pdf,a9c552ce38b76935843861f8491bcb2df3af3833baa354e035e2026c286b7f98,1097,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomlefttranspose.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomlefttranspose.pdf
pdfjs,bitmap-symbol-textbottomright.pdf,e50632eb44e2dc3dc411e4265844ccf6fdd146b496b8c84e3d81a5c9adf858a5,1112,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomright.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomright.pdf
pdfjs,bitmap-symbol-textbottomrighttranspose.pdf,27b036ccba3f9e068677ef8bf203cf66bc6fef1eb091188119a1b7f474344d26,1097,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomrighttranspose.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomrighttranspose.pdf
pdfjs,bitmap-symbol-textcomposite.pdf,a3f3985d4adcff6f5fbd2df7fad5382f43ac1dd2f4f868cb854a7a067bdeaf86,1319,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textcomposite.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textcomposite.pdf
pdfjs,bitmap-symbol-texthuffrefine.pdf,945dc0c5ad52ff055c857baa35bfb83e1283ec5ac8f9a031d81e320d41f47a89,1270,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefine.pdf
pdfjs,bitmap-symbol-texthuffrefineB15.pdf,0668b10ff9061f028185a8b2c014184ceaa3c23cddaf058c91f2d068b2e20def,1270,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefineB15.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefineB15.pdf
pdfjs,bitmap-symbol-texthuffrefinecustom.pdf,d150d22c02ae175c031e77aea704813cce57c33c4dd6ed3f22fa7494bb29e453,1396,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustom.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustom.pdf
pdfjs,bitmap-symbol-texthuffrefinecustomdims.pdf,fef10e63ce72c3285a804767499a0a814a75d24f919659e8e69596cd2095114f,1318,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustomdims.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustomdims.pdf
pdfjs,bitmap-symbol-texthuffrefinecustompos.pdf,03b17dfc51931f8f9f35a2fabfe98e36bb61fc7e604e455c6c6d6fca3d6e6603,1318,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustompos.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustompos.pdf
pdfjs,bitmap-symbol-texthuffrefinecustomposdims.pdf,342d06ad5f3d6843ea77d9a03117f5a3df663d22375a68e50a71109eaea6c4c1,1371,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustomposdims.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustomposdims.pdf
pdfjs,bitmap-symbol-texthuffrefinecustomsize.pdf,1a2a7861127869e6c779b65b898ec41e5045f1107242923aa8109c8c412cdec1,1295,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustomsize.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustomsize.pdf
pdfjs,bitmap-symbol-textrefine-customat.pdf,2c86c9cde4e623f2ba3c94d6b9e067298b25adeebd96ab704cbe908c22de5c8b,1132,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textrefine-customat.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textrefine-customat.pdf
pdfjs,bitmap-symbol-textrefine-negative-delta-width.pdf,53fa2b3ccef2999986369ea19c245dbada17c17f959e0c0d98f926e2fdf2fb1a,1130,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textrefine-negative-delta-width.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textrefine-negative-delta-width.pdf
pdfjs,bitmap-symbol-textrefine.pdf,c6dc6a57d164c86c8aa59e6136f8b166a4697213ef6d5669bed6a7f6227bed0b,1128,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textrefine.pdf
pdfjs,bitmap-symbol-texttopright.pdf,e5b6eb678be01e99db7a6316fa99070bebf29489ae61054bdde04c9c26c6b9dd,1109,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texttopright.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texttopright.pdf
pdfjs,bitmap-symbol-texttoprighttranspose.pdf,2e6522bf6fbbf01fbd8c05b00915b9f5c2783cbdf1815b53b027f49fb91cdad7,1097,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texttoprighttranspose.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texttoprighttranspose.pdf
pdfjs,bitmap-symbol-texttranspose.pdf,926887bcb2397304842c777a703219296d9b396d924922d492103327ab99a661,1097,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texttranspose.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texttranspose.pdf
pdfjs,bitmap-symbol.pdf,39bf73b128947979f9a6080791ad03e206ea5756f4b4d37b6609e154d4f875b2,1109,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol.pdf
pdfjs,bitmap-template1-customat-tpgdon.pdf,071fd70fdad79ea30a2bfbaafcee63f7da0e2b723ffeef5949d583bae39ffd58,1020,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-template1-customat-tpgdon.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-template1-customat-tpgdon.pdf
